pos_x, pos_y, pos_z, pos_yaw, time
-26.667616,40.659561,1.237761,1.741389,41.490375
-26.667616,40.659561,1.237761,1.741389,41.506259
-26.668142,40.668404,1.237746,1.740520,41.522357
-26.668715,40.677891,1.237731,1.739600,41.536574
-26.669329,40.688019,1.237716,1.738629,41.551266
-26.669985,40.698807,1.237701,1.737605,41.566829
-26.670677,40.710224,1.237685,1.736532,41.582762
-26.671410,40.722282,1.237670,1.735407,41.598198
-26.672176,40.734982,1.237654,1.734232,41.613960
-26.672976,40.748325,1.237639,1.733006,41.630074
-26.673807,40.762314,1.237623,1.731730,41.645534
-26.674669,40.776943,1.237607,1.730402,41.661578
-26.675556,40.792213,1.237592,1.729024,41.676476
-26.676470,40.808128,1.237576,1.727596,41.691605
-26.677406,40.824688,1.237560,1.726117,41.708188
-26.677406,40.824688,1.237560,1.724588,41.724231
-26.678360,40.841888,1.237544,1.724588,41.738438
-26.679333,40.859730,1.237528,1.723008,41.753112
-26.680319,40.878216,1.237512,1.721378,41.769176
-26.681316,40.897343,1.237496,1.719697,41.784088
-26.682323,40.917110,1.237480,1.717967,41.800179
-26.683334,40.937523,1.237465,1.716186,41.816379
-26.684349,40.958576,1.237449,1.714354,41.830447
-26.685364,40.980274,1.237433,1.712473,41.845127
-26.686373,41.002613,1.237417,1.710542,41.860252
-26.687374,41.025593,1.237401,1.708561,41.875290
-26.687374,41.025593,1.237401,1.708561,41.891140
-26.688366,41.049213,1.237385,1.706530,41.905298
-26.689342,41.073479,1.237369,1.704449,41.921142
-26.690300,41.098385,1.237353,1.702319,41.937154
-26.691236,41.123932,1.237338,1.700138,41.951412
-26.692148,41.150120,1.237322,1.697909,41.966994
-26.693029,41.176949,1.237306,1.695629,41.982287
-26.693876,41.204422,1.237291,1.693300,41.997666
-26.694685,41.232533,1.237275,1.690922,42.012646
-26.695452,41.261284,1.237259,1.688494,42.028226
-26.696171,41.290680,1.237244,1.686017,42.043616
-26.696840,41.320713,1.237228,1.683491,42.059133
-26.697454,41.351387,1.237213,1.680916,42.074167
-26.697454,41.351387,1.237213,1.680916,42.089305
-26.698008,41.382698,1.237197,1.678291,42.104154
-26.698496,41.414654,1.237182,1.675617,42.120366
-26.698917,41.447418,1.237166,1.672879,42.135357
-26.699261,41.480652,1.237150,1.670107,42.150487
-26.699526,41.514526,1.237134,1.667286,42.166933
-26.699705,41.549034,1.237118,1.664417,42.181460
-26.699797,41.584183,1.237103,1.661498,42.196971
-26.699791,41.619968,1.237087,1.658531,42.212841
-26.699686,41.656391,1.237072,1.655515,42.228374
-26.699476,41.693451,1.237056,1.652451,42.244997
-26.699154,41.731144,1.237041,1.649338,42.260150
-26.698715,41.769474,1.237026,1.646176,42.274211
-26.698715,41.769474,1.237026,1.642966,42.290232
-26.698154,41.808434,1.237010,1.642966,42.306178
-26.697464,41.848034,1.236995,1.639708,42.321207
-26.696642,41.888264,1.236980,1.636402,42.336337
-26.695677,41.929127,1.236964,1.633047,42.352487
-26.694569,41.970619,1.236949,1.629645,42.367972
-26.693306,42.012745,1.236934,1.626194,42.383258
-26.691887,42.055500,1.236919,1.622695,42.398770
-26.690302,42.098881,1.236903,1.619148,42.414824
-26.688545,42.142895,1.236888,1.615553,42.430358
-26.686613,42.187534,1.236873,1.611911,42.445970
-26.684496,42.232800,1.236858,1.608220,42.462632
-26.682188,42.278687,1.236842,1.604482,42.478213
-26.679682,42.325203,1.236827,1.600696,42.492748
-26.676973,42.372337,1.236812,1.596863,42.509290
-26.676973,42.372337,1.236812,1.596863,42.524345
-26.674053,42.420097,1.236796,1.592982,42.539457
-26.670916,42.468475,1.236781,1.589054,42.555203
-26.667553,42.517471,1.236765,1.585078,42.570269
-26.663958,42.567085,1.236750,1.581055,42.585563
-26.660124,42.617313,1.236735,1.576985,42.602340
-26.656044,42.668156,1.236719,1.572867,42.617651
-26.651711,42.719612,1.236704,1.568702,42.632357
-26.647116,42.771683,1.236688,1.564491,42.648797
-26.642252,42.824356,1.236672,1.560232,42.663649
-26.637114,42.877640,1.236657,1.555926,42.680361
-26.631691,42.931530,1.236641,1.551573,42.695745
-26.625977,42.986023,1.236626,1.547174,42.711782
-26.619963,43.041119,1.236610,1.542728,42.726321
-26.613642,43.096809,1.236595,1.538235,42.741953
-26.613642,43.096809,1.236595,1.538235,42.756087
-26.607006,43.153103,1.236579,1.533695,42.772783
-26.600048,43.209988,1.236564,1.529109,42.788418
-26.592758,43.267479,1.236548,1.524475,42.804034
-26.585131,43.325546,1.236532,1.519795,42.819127
-26.577156,43.384201,1.236517,1.515070,42.834203
-26.568825,43.443443,1.236501,1.510298,42.849416
-26.560131,43.503265,1.236486,1.505480,42.864063
-26.551065,43.563667,1.236470,1.500615,42.880243
-26.541618,43.624645,1.236455,1.495705,42.895798
-26.531784,43.686203,1.236439,1.490748,42.910336
-26.521551,43.748329,1.236423,1.485745,42.926361
-26.521551,43.748329,1.236423,1.480697,42.941082
-26.510912,43.811016,1.236408,1.480697,42.956661
-26.499859,43.874271,1.236392,1.475602,42.972725
-26.488384,43.938087,1.236377,1.470462,42.987374
-26.476475,44.002457,1.236362,1.465276,43.003353
-26.464127,44.067383,1.236346,1.460044,43.018743
-26.451288,44.133060,1.236330,1.454751,43.033456
-26.438028,44.199085,1.236314,1.449427,43.048581
-26.424303,44.265648,1.236299,1.444059,43.064195
-26.410101,44.332752,1.236283,1.438645,43.080264
-26.395412,44.400391,1.236267,1.433186,43.095805
-26.380228,44.468555,1.236252,1.427681,43.111855
-26.364542,44.537247,1.236236,1.422131,43.127401
-26.348341,44.606461,1.236221,1.416537,43.142929
-26.331619,44.676189,1.236205,1.410896,43.158495
-26.331619,44.676189,1.236205,1.405212,43.173560
-26.314365,44.746429,1.236190,1.405212,43.189169
-26.296572,44.817177,1.236174,1.399482,43.205324
-26.278227,44.888428,1.236159,1.393707,43.221370
-26.259323,44.960175,1.236144,1.387887,43.237458
-26.239851,45.032410,1.236128,1.382023,43.252431
-26.219801,45.105133,1.236113,1.376114,43.267946
-26.199162,45.178337,1.236097,1.370160,43.283538
-26.177927,45.252014,1.236082,1.364162,43.299123
-26.156086,45.326160,1.236067,1.358119,43.313855
-26.133629,45.400772,1.236051,1.352032,43.329401
-26.110546,45.475842,1.236036,1.345900,43.345153
-26.086830,45.551357,1.236021,1.339724,43.360834
-26.062468,45.627323,1.236005,1.333504,43.376858
-26.037453,45.703724,1.235990,1.327240,43.392630
-26.011774,45.780556,1.235974,1.320931,43.407179
-26.011774,45.780556,1.235974,1.320931,43.423051
-25.985420,45.857815,1.235959,1.314579,43.438298
-25.958385,45.935490,1.235943,1.308183,43.454355
-25.930660,46.013577,1.235928,1.301743,43.471379
-25.902231,46.092068,1.235912,1.295258,43.486396
-25.873091,46.170952,1.235897,1.288731,43.502350
-25.843229,46.250229,1.235881,1.282159,43.516896
-25.812639,46.329884,1.235866,1.275544,43.532999
-25.782528,46.410431,1.235850,1.269909,43.548498
-25.753376,46.491798,1.235840,1.265596,43.563552
-25.725245,46.573788,1.235840,1.262585,43.581088
-25.697992,46.656189,1.235853,1.260680,43.596602
-25.671381,46.738808,1.235877,1.259603,43.612657
-25.645111,46.821491,1.235911,1.259039,43.628166
-25.618963,46.904110,1.235953,1.258739,43.643744
-25.592840,46.986641,1.235999,1.258579,43.658256
-25.566706,47.069077,1.236049,1.258495,43.674880
-25.566706,47.069077,1.236049,1.258454,43.690171
-25.540548,47.151421,1.236098,1.258454,43.706277
-25.514360,47.233677,1.236147,1.258439,43.722300
-25.488146,47.315853,1.236192,1.258438,43.738348
-25.461903,47.397957,1.236234,1.258446,43.753125
-25.435635,47.479992,1.236271,1.258460,43.769257
-25.409342,47.561970,1.236302,1.258478,43.784320
-25.383026,47.643890,1.236327,1.258498,43.800510
-25.356689,47.725761,1.236347,1.258519,43.815906
-25.330334,47.807590,1.236361,1.258541,43.831480
-25.303961,47.889378,1.236370,1.258562,43.846997
-25.277571,47.971130,1.236374,1.258583,43.862695
-25.251169,48.052849,1.236373,1.258603,43.877887
-25.224758,48.134541,1.236368,1.258621,43.894671
-25.198339,48.216202,1.236361,1.258638,43.909227
-25.171915,48.297840,1.236351,1.258653,43.924084
-25.171915,48.297840,1.236351,1.258667,43.940718
-25.145487,48.379456,1.236339,1.258667,43.956285
-25.119061,48.461052,1.236327,1.258679,43.972034
-25.092634,48.542625,1.236314,1.258689,43.988630
-25.066214,48.624176,1.236302,1.258698,44.003303
-25.039801,48.705708,1.236291,1.258705,44.018662
-25.013393,48.787220,1.236281,1.258710,44.034249
-24.986998,48.868706,1.236274,1.258713,44.050351
-24.960613,48.950169,1.236268,1.258714,44.066001
-24.934238,49.031609,1.236265,1.258714,44.081184
-24.907879,49.113022,1.236265,1.258715,44.096675
-24.881538,49.194405,1.236267,1.258714,44.112730
-24.855215,49.275761,1.236272,1.258713,44.128238
-24.828915,49.357086,1.236280,1.258712,44.144028
-24.802633,49.438377,1.236290,1.258711,44.159160
-24.776371,49.519630,1.236302,1.258709,44.176186
-24.750130,49.600845,1.236317,1.258706,44.191446
-24.750130,49.600845,1.236317,1.258703,44.206955
-24.723906,49.682022,1.236333,1.258703,44.221984
-24.697706,49.763157,1.236351,1.258702,44.237096
-24.671526,49.844242,1.236370,1.258700,44.252274
-24.645367,49.925285,1.236389,1.258697,44.267792
-24.619226,50.006279,1.236409,1.258694,44.283384
-24.593111,50.087219,1.236429,1.258692,44.298910
-24.567015,50.168114,1.236448,1.258690,44.313936
-24.540941,50.248955,1.236467,1.258690,44.329445
-24.514887,50.329739,1.236485,1.258688,44.344997
-24.488853,50.410469,1.236502,1.258688,44.360689
-24.462839,50.491142,1.236517,1.258687,44.375241
-24.462839,50.491142,1.236517,1.258687,44.390769
-24.436846,50.571762,1.236530,1.258687,44.406288
-24.410873,50.652325,1.236542,1.258687,44.423313
-24.384920,50.732830,1.236552,1.258686,44.437512
-24.358986,50.813274,1.236560,1.258686,44.453012
-24.333073,50.893665,1.236565,1.258685,44.468524
-24.307175,50.973999,1.236569,1.258685,44.484059
-24.281298,51.054276,1.236571,1.258686,44.500194
-24.255436,51.134491,1.236571,1.258686,44.515612
-24.229593,51.214653,1.236569,1.258687,44.531339
-24.203768,51.294762,1.236565,1.258688,44.546851
-24.177958,51.374809,1.236560,1.258689,44.562901
-24.152163,51.454807,1.236553,1.258690,44.578961
-24.126385,51.534748,1.236546,1.258692,44.595520
-24.100620,51.614635,1.236537,1.258693,44.610533
-24.074871,51.694469,1.236527,1.258695,44.625080
-24.049137,51.774254,1.236517,1.258698,44.641635
-24.049137,51.774254,1.236517,1.258698,44.656142
-24.023417,51.853985,1.236507,1.258700,44.670909
-23.997711,51.933666,1.236496,1.258703,44.686681
-23.971987,52.013401,1.236485,1.258705,44.702286
-23.946310,52.092983,1.236474,1.258709,44.717780
-23.920647,52.172516,1.236464,1.258712,44.733396
-23.894999,52.252003,1.236454,1.258714,44.748516
-23.869366,52.331444,1.236445,1.258716,44.765543
-23.843746,52.410839,1.236436,1.258718,44.780136
-23.818140,52.490185,1.236428,1.258720,44.795306
-23.792549,52.569489,1.236421,1.258721,44.811841
-23.766973,52.648746,1.236415,1.258722,44.827408
-23.741411,52.727962,1.236410,1.258723,44.841254
-23.741411,52.727962,1.236410,1.258723,44.856380
-23.715862,52.807133,1.236406,1.258725,44.871570
-23.690327,52.886257,1.236403,1.258726,44.887163
-23.664806,52.965336,1.236401,1.258728,44.903135
-23.639301,53.044376,1.236400,1.258729,44.918671
-23.613808,53.123367,1.236400,1.258731,44.933476
-23.588329,53.202316,1.236401,1.258732,44.949001
-23.562868,53.281223,1.236402,1.258732,44.964071
-23.537420,53.360088,1.236405,1.258733,44.980209
-23.511986,53.438908,1.236408,1.258733,44.995346
-23.486567,53.517681,1.236412,1.258734,45.010044
-23.461163,53.596413,1.236416,1.258734,45.026398
-23.435774,53.675098,1.236421,1.258735,45.042086
-23.435774,53.675098,1.236421,1.258735,45.056480
-23.410398,53.753738,1.236426,1.258735,45.072541
-23.385038,53.832333,1.236431,1.258736,45.088190
-23.359692,53.910885,1.236437,1.258736,45.104432
-23.334362,53.989388,1.236442,1.258737,45.119973
-23.309046,54.067848,1.236448,1.258738,45.135998
-23.283747,54.146259,1.236454,1.258739,45.151403
-23.258461,54.224628,1.236459,1.258739,45.167913
-23.233191,54.302948,1.236465,1.258740,45.182102
-23.207935,54.381222,1.236470,1.258741,45.197624
-23.182697,54.459446,1.236475,1.258742,45.213682
-23.157473,54.537624,1.236479,1.258743,45.229340
-23.132263,54.615757,1.236484,1.258744,45.243043
-23.107071,54.693840,1.236488,1.258745,45.258594
-23.081894,54.771877,1.236491,1.258746,45.274654
-23.081894,54.771877,1.236491,1.258746,45.290305
-23.056732,54.849865,1.236494,1.258748,45.304800
-23.031586,54.927803,1.236497,1.258749,45.320815
-23.006454,55.005695,1.236499,1.258750,45.336345
-22.981339,55.083538,1.236501,1.258751,45.351283
-22.956240,55.161331,1.236503,1.258753,45.366622
-22.931154,55.239079,1.236504,1.258754,45.382133
-22.906086,55.316776,1.236505,1.258756,45.398241
-22.881035,55.394424,1.236505,1.258758,45.413805
-22.855997,55.472027,1.236506,1.258759,45.429369
-22.830975,55.549580,1.236506,1.258761,45.444982
-22.805969,55.627083,1.236505,1.258763,45.460015
-22.780979,55.704540,1.236505,1.258765,45.476068
-22.756004,55.781948,1.236504,1.258767,45.490596
-22.756004,55.781948,1.236504,1.258767,45.506118
-22.731045,55.859310,1.236503,1.258769,45.522180
-22.706102,55.936623,1.236502,1.258769,45.538221
-22.681175,56.013889,1.236501,1.258770,45.552538
-22.656263,56.091106,1.236500,1.258771,45.569412
-22.631367,56.168274,1.236499,1.258772,45.584545
-22.606485,56.245396,1.236498,1.258773,45.599081
-22.581621,56.322472,1.236497,1.258774,45.615682
-22.556770,56.399498,1.236496,1.258775,45.630189
-22.531935,56.476479,1.236495,1.258776,45.646059
-22.507114,56.553410,1.236494,1.258777,45.661856
-22.482309,56.630295,1.236494,1.258778,45.678655
-22.457520,56.707134,1.236493,1.258779,45.693274
-22.432745,56.783924,1.236493,1.258781,45.708428
-22.407986,56.860668,1.236492,1.258782,45.725063
-22.407986,56.860668,1.236492,1.258782,45.740339
-22.383242,56.937366,1.236492,1.258784,45.755495
-22.358511,57.014019,1.236492,1.258785,45.771273
-22.333797,57.090626,1.236492,1.258787,45.785317
-22.309097,57.167183,1.236492,1.258789,45.801368
-22.284412,57.243694,1.236492,1.258791,45.816894
-22.259747,57.320160,1.236493,1.258791,45.832621
-22.235094,57.396580,1.236493,1.258791,45.847132
-22.210455,57.472954,1.236494,1.258792,45.863393
-22.185833,57.549278,1.236495,1.258792,45.878466
-22.161224,57.625561,1.236495,1.258793,45.893115
-22.136631,57.701794,1.236496,1.258794,45.908310
-22.112053,57.777981,1.236497,1.258795,45.924000
-22.112053,57.777981,1.236497,1.258795,45.940598
-22.087490,57.854122,1.236499,1.258795,45.955162
-22.062943,57.930218,1.236500,1.258796,45.971195
-22.038410,58.006264,1.236501,1.258796,45.985219
-22.013891,58.082268,1.236502,1.258798,46.001262
-21.989388,58.158222,1.236504,1.258798,46.015493
-21.964899,58.234131,1.236505,1.258801,46.031535
-21.940426,58.309994,1.236506,1.258802,46.047053
-21.915968,58.385811,1.236508,1.258803,46.062646
-21.891523,58.461578,1.236509,1.258805,46.078694
-21.867096,58.537300,1.236510,1.258806,46.093719
-21.842682,58.612976,1.236512,1.258807,46.110225
-21.818285,58.688606,1.236513,1.258809,46.124937
-21.818285,58.688606,1.236513,1.258809,46.140600
-21.793900,58.764194,1.236514,1.258811,46.156145
-21.769533,58.839729,1.236516,1.258812,46.173194
-21.745180,58.915218,1.236517,1.258814,46.187932
-21.720844,58.990662,1.236518,1.258814,46.203980
-21.696524,59.066059,1.236519,1.258815,46.220129
-21.672216,59.141407,1.236520,1.258815,46.235154
-21.647926,59.216713,1.236521,1.258816,46.250364
-21.623650,59.291965,1.236522,1.258816,46.266141
-21.599390,59.367176,1.236523,1.258817,46.281247
-21.575144,59.442341,1.236524,1.258818,46.296500
-21.550913,59.517456,1.236525,1.258819,46.313556
-21.526697,59.592525,1.236526,1.258819,46.329066
-21.502497,59.667545,1.236526,1.258819,46.345239
-21.478312,59.742523,1.236527,1.258821,46.359276
-21.454142,59.817451,1.236528,1.258821,46.374305
-21.429985,59.892334,1.236528,1.258823,46.391629
-21.429985,59.892334,1.236528,1.258823,46.405665
-21.405846,59.967167,1.236529,1.258823,46.420730
-21.381721,60.041958,1.236530,1.258826,46.436281
-21.357611,60.116699,1.236530,1.258826,46.451602
-21.333515,60.191391,1.236531,1.258828,46.467115
-21.309435,60.266041,1.236531,1.258828,46.482418
-21.285370,60.340641,1.236532,1.258831,46.497436
-21.261320,60.415199,1.236532,1.258831,46.512251
-21.237286,60.489708,1.236533,1.258834,46.527561
-21.237286,60.489708,1.236533,1.258834,46.542956
-21.237286,60.489708,1.236533,1.258834,46.558569
-21.237286,60.489708,1.236533,1.258834,46.574165
-21.237286,60.489708,1.236533,1.258834,46.591367
-21.237286,60.489708,1.236533,1.258834,46.606258
-21.237286,60.489708,1.236533,1.258834,46.621455
-21.237286,60.489708,1.236533,1.258834,46.638062
-21.237286,60.489708,1.236533,1.258834,46.652884
-21.237286,60.489708,1.236533,1.258834,46.668599
-21.237286,60.489708,1.236533,1.258834,46.683339
-21.237286,60.489708,1.236533,1.258834,46.698482
-21.237286,60.489708,1.236533,1.258834,46.714339
-21.237286,60.489708,1.236533,1.258834,46.730356
-21.237286,60.489708,1.236533,1.258834,46.745327
-21.237286,60.489708,1.236533,1.258834,46.760275
-21.237286,60.489708,1.236533,1.258834,46.775170
-21.237286,60.489708,1.236533,1.258834,46.790219
-21.237286,60.489708,1.236533,1.258834,46.805043
-21.237286,60.489708,1.236533,1.258834,46.820113
-21.237286,60.489708,1.236533,1.258834,46.835041
-21.237286,60.489708,1.236533,1.258834,46.851289
-21.213266,60.564167,1.236533,1.258834,46.866593
-21.213266,60.564167,1.236533,1.258834,46.881502
-21.213266,60.564167,1.236533,1.258834,46.896403
-21.213266,60.564167,1.236533,1.258834,46.912186
-21.213266,60.564167,1.236533,1.258834,46.927429
-21.213266,60.564167,1.236533,1.258834,46.943093
-21.213266,60.564167,1.236533,1.258834,46.958550
-21.213266,60.564167,1.236533,1.258834,46.974480
-21.213266,60.564167,1.236533,1.258834,46.988599
-21.213266,60.564167,1.236533,1.258834,47.004203
-21.213266,60.564167,1.236533,1.258834,47.019410
-21.213266,60.564167,1.236533,1.258834,47.036486
-21.213266,60.564167,1.236533,1.258834,47.051278
-21.213266,60.564167,1.236533,1.258834,47.066852
-21.213266,60.564167,1.236533,1.258834,47.082208
-21.213266,60.564167,1.236533,1.258834,47.097355
-21.213266,60.564167,1.236533,1.258834,47.113044
-21.213266,60.564167,1.236533,1.258834,47.128206
-21.213266,60.564167,1.236533,1.258834,47.143336
-21.213266,60.564167,1.236533,1.258834,47.158463
-21.213266,60.564167,1.236533,1.258834,47.173616
-21.213266,60.564167,1.236533,1.258834,47.189011
-21.189264,60.638584,1.236534,1.258836,47.204341
-21.189264,60.638584,1.236534,1.258836,47.221628
-21.189264,60.638584,1.236534,1.258836,47.235698
-21.189264,60.638584,1.236534,1.258836,47.250977
-21.141306,60.787251,1.236077,1.258838,47.266031
-21.093399,60.935741,1.235279,1.258840,47.282094
-21.069462,61.009937,1.234952,1.258841,47.297485
-21.045544,61.084084,1.234697,1.258842,47.313513
-21.021643,61.158176,1.234511,1.258843,47.328263
-20.997757,61.232216,1.234389,1.258844,47.344441
-20.973890,61.306210,1.234327,1.258845,47.359981
-20.950039,61.380150,1.234320,1.258846,47.376009
-20.950039,61.380150,1.234320,1.258847,47.391241
-20.926203,61.454044,1.234360,1.258847,47.405357
-20.902386,61.527889,1.234443,1.258848,47.421388
-20.878582,61.601688,1.234561,1.258849,47.436562
-20.854795,61.675438,1.234707,1.258850,47.452192
-20.831022,61.749142,1.234876,1.258851,47.467710
-20.807266,61.822800,1.235062,1.258852,47.482895
-20.783524,61.896412,1.235257,1.258854,47.498417
-20.759796,61.969982,1.235458,1.258855,47.514473
-20.736084,62.043507,1.235658,1.258856,47.530503
-20.712385,62.116985,1.235855,1.258857,47.546017
-20.688702,62.190418,1.236044,1.258859,47.562663
-20.665031,62.263809,1.236222,1.258860,47.577682
-20.641376,62.337154,1.236387,1.258862,47.593712
-20.617735,62.410458,1.236536,1.258863,47.608251
-20.594107,62.483715,1.236669,1.258865,47.625282
-20.594107,62.483715,1.236669,1.258865,47.639968
-20.570494,62.556927,1.236784,1.258867,47.655261
-20.546896,62.630096,1.236881,1.258867,47.670399
-20.523314,62.703224,1.236960,1.258868,47.685526
-20.499744,62.776302,1.237021,1.258868,47.702175
-20.476191,62.849339,1.237066,1.258869,47.717260
-20.452650,62.922329,1.237095,1.258870,47.734284
-20.429125,62.995274,1.237109,1.258870,47.749377
-20.405613,63.068169,1.237110,1.258871,47.764992
-20.382116,63.141022,1.237099,1.258872,47.781059
-20.358635,63.213829,1.237078,1.258873,47.796610
-20.335167,63.286587,1.237049,1.258874,47.812279
-20.311714,63.359303,1.237013,1.258876,47.828346
-20.288277,63.431969,1.236971,1.258877,47.843660
-20.264854,63.504585,1.236926,1.258878,47.860198
-20.241447,63.577160,1.236879,1.258880,47.874875
-20.241447,63.577160,1.236879,1.258880,47.890349
-20.218058,63.649685,1.236830,1.258880,47.906294
-20.194683,63.722164,1.236781,1.258880,47.920871
-20.171322,63.794594,1.236734,1.258880,47.936393
-20.147978,63.866978,1.236689,1.258880,47.951528
-20.124647,63.939312,1.236646,1.258881,47.967082
-20.101334,64.011604,1.236607,1.258881,47.982343
-20.078033,64.083847,1.236571,1.258881,47.997792
-20.054750,64.156036,1.236540,1.258882,48.013493
-20.031481,64.228188,1.236513,1.258883,48.029024
-20.008226,64.300285,1.236490,1.258884,48.044044
-19.984989,64.372337,1.236472,1.258884,48.060192
-19.961765,64.444344,1.236458,1.258885,48.076213
-19.938557,64.516304,1.236448,1.258886,48.091211
-19.938557,64.516304,1.236448,1.258887,48.107956
-19.915363,64.588219,1.236442,1.258887,48.121978
-19.892185,64.660088,1.236439,1.258888,48.138005
-19.869022,64.731911,1.236440,1.258889,48.153244
-19.845873,64.803688,1.236443,1.258890,48.169285
-19.822741,64.875412,1.236449,1.258891,48.184350
-19.799622,64.947098,1.236457,1.258892,48.201459
-19.776518,65.018738,1.236467,1.258894,48.216978
-19.753429,65.090324,1.236477,1.258895,48.232002
-19.730354,65.161873,1.236489,1.258896,48.248065
-19.707296,65.233376,1.236501,1.258897,48.262758
-19.684252,65.304832,1.236514,1.258899,48.277861
-19.661221,65.376236,1.236526,1.258901,48.293918
-19.638206,65.447601,1.236539,1.258902,48.308854
-19.615206,65.518921,1.236550,1.258904,48.325025
-19.615206,65.518921,1.236550,1.258904,48.340205
-19.592222,65.590195,1.236561,1.258904,48.355806
-19.569252,65.661423,1.236572,1.258904,48.370314
-19.546297,65.732605,1.236581,1.258905,48.386247
-19.523357,65.803741,1.236589,1.258905,48.400068
-19.500431,65.874840,1.236597,1.258906,48.416032
-19.477520,65.945885,1.236603,1.258906,48.430157
-19.454624,66.016884,1.236608,1.258906,48.445626
-19.431742,66.087837,1.236613,1.258908,48.460678
-19.408854,66.158813,1.236616,1.258909,48.476212
-19.386002,66.229683,1.236618,1.258910,48.493321
-19.363163,66.300499,1.236620,1.258910,48.508471
-19.363163,66.300499,1.236620,1.258910,48.523172
-19.340340,66.371277,1.236621,1.258911,48.537680
-19.317532,66.442001,1.236621,1.258913,48.552337
-19.317532,66.442001,1.236621,1.258913,48.569409
-19.317532,66.442001,1.236621,1.258913,48.584089
-19.317532,66.442001,1.236621,1.258913,48.600113
-19.317532,66.442001,1.236621,1.258913,48.616130
-19.317532,66.442001,1.236621,1.258913,48.632207
-19.317532,66.442001,1.236621,1.258913,48.647415
-19.317532,66.442001,1.236621,1.258913,48.663114
-19.317532,66.442001,1.236621,1.258913,48.679172
-19.317532,66.442001,1.236621,1.258913,48.694599
-19.317532,66.442001,1.236621,1.258913,48.710352
-19.317532,66.442001,1.236621,1.258913,48.725866
-19.317532,66.442001,1.236621,1.258913,48.741331
-19.317532,66.442001,1.236621,1.258913,48.756705
-19.317532,66.442001,1.236621,1.258913,48.771893
-19.317532,66.442001,1.236621,1.258913,48.787591
-19.317532,66.442001,1.236621,1.258913,48.803276
-19.317532,66.442001,1.236621,1.258913,48.820380
-19.317532,66.442001,1.236621,1.258913,48.834367
-19.317532,66.442001,1.236621,1.258913,48.850168
-19.317532,66.442001,1.236621,1.258913,48.866128
-19.294737,66.512688,1.236620,1.258914,48.881335
-19.294737,66.512688,1.236620,1.258914,48.896528
-19.294737,66.512688,1.236620,1.258914,48.912069
-19.294737,66.512688,1.236620,1.258914,48.928842
-19.294737,66.512688,1.236620,1.258914,48.943676
-19.294737,66.512688,1.236620,1.258914,48.958961
-19.294737,66.512688,1.236620,1.258914,48.974738
-19.294737,66.512688,1.236620,1.258914,48.990335
-19.294737,66.512688,1.236620,1.258914,49.005434
-19.294737,66.512688,1.236620,1.258914,49.020439
-19.294737,66.512688,1.236620,1.258914,49.035178
-19.294737,66.512688,1.236620,1.258914,49.050407
-19.294737,66.512688,1.236620,1.258914,49.065318
-19.294737,66.512688,1.236620,1.258914,49.080445
-19.294737,66.512688,1.236620,1.258914,49.095196
-19.294737,66.512688,1.236620,1.258914,49.110427
-19.294737,66.512688,1.236620,1.258914,49.125085
-19.294737,66.512688,1.236620,1.258914,49.142096
-19.294737,66.512688,1.236620,1.258914,49.156668
-19.294737,66.512688,1.236620,1.258914,49.172364
-19.294737,66.512688,1.236620,1.258914,49.187548
-19.294737,66.512688,1.236620,1.258914,49.202668
-19.271957,66.583321,1.236620,1.258915,49.218192
-19.271957,66.583321,1.236620,1.258915,49.232829
-19.271957,66.583321,1.236620,1.258915,49.248591
-19.271957,66.583321,1.236620,1.258915,49.263262
-19.271957,66.583321,1.236620,1.258915,49.278825
-19.271957,66.583321,1.236620,1.258915,49.294191
-19.271957,66.583321,1.236620,1.258915,49.310302
-19.271957,66.583321,1.236620,1.258915,49.325061
-19.271957,66.583321,1.236620,1.258915,49.340373
-19.271957,66.583321,1.236620,1.258915,49.357251
-19.271957,66.583321,1.236620,1.258915,49.373127
-19.271957,66.583321,1.236620,1.258915,49.388033
-19.271957,66.583321,1.236620,1.258915,49.402420
-19.271957,66.583321,1.236620,1.258915,49.418315
-19.271957,66.583321,1.236620,1.258915,49.435173
-19.271957,66.583321,1.236620,1.258915,49.451231
-19.271957,66.583321,1.236620,1.258915,49.465398
-19.271957,66.583321,1.236620,1.258915,49.482631
-19.271957,66.583321,1.236620,1.258915,49.497537
-19.271957,66.583321,1.236620,1.258915,49.512347
-19.271957,66.583321,1.236620,1.258915,49.526548
-19.226446,66.724434,1.236164,1.258918,49.541596
-19.226446,66.724434,1.236164,1.258918,49.557151
-19.226446,66.724434,1.236164,1.258918,49.571793
-19.226446,66.724434,1.236164,1.258918,49.587351
-19.226446,66.724434,1.236164,1.258918,49.604586
-19.226446,66.724434,1.236164,1.258918,49.620249
-19.226446,66.724434,1.236164,1.258918,49.635769
-19.226446,66.724434,1.236164,1.258918,49.650973
-19.226446,66.724434,1.236164,1.258918,49.666398
-19.226446,66.724434,1.236164,1.258918,49.681610
-19.226446,66.724434,1.236164,1.258918,49.697117
-19.226446,66.724434,1.236164,1.258918,49.713221
-19.226446,66.724434,1.236164,1.258918,49.729267
-19.226446,66.724434,1.236164,1.258918,49.745232
-19.226446,66.724434,1.236164,1.258918,49.759342
-19.226446,66.724434,1.236164,1.258918,49.774560
-19.226446,66.724434,1.236164,1.258918,49.792022
